A0018711,94,DISCHARGING FIREARMS,1B,3711907.00000000,568236.00000000,01/01/2011 12:58:19 AM,01/01/2011 02:39:31 AM,empty,01/01/2011 02:40:12 AM,GOA,GONE ON ARRIVAL,080XX Haney Dr,70128,7,"(30.055492257526687, -89.97067822910846)"
A0018611,21,COMPLAINT OTHER,1H,3682054.00000000,532371.00000000,01/01/2011 12:59:14 AM,01/01/2011 12:59:17 AM,empty,01/01/2011 02:30:09 AM,RTF,REPORT TO FOLLOW,006XX Bourbon St,70112,8,"(29.95781881107571, -90.06629127670833)"
A0019111,21L,LOST OR STOLEN,0A,3683168.00000000,531981.00000000,01/01/2011 12:59:23 AM,01/01/2011 02:29:56 AM,empty,01/01/2011 02:58:38 AM,RTF,REPORT TO FOLLOW,Decatur St & St Peter St,70116,8,"(29.956712525857526, -90.06278724357207)"
A0018811,21,COMPLAINT OTHER,1H,3680929.00000000,530923.00000000,01/01/2011 12:59:51 AM,01/01/2011 12:59:54 AM,empty,01/01/2011 02:39:57 AM,RTF,REPORT TO FOLLOW,Bourbon St & Canal St,70112,8,"(29.95387145933587, -90.06989411880384)"
A0019011,94,DISCHARGING FIREARMS,1B,3712767.00000000,555888.00000000,01/01/2011 12:59:51 AM,01/01/2011 02:30:06 AM,empty,01/01/2011 02:30:09 AM,GOA,GONE ON ARRIVAL,Dreux Ave & Read Blvd,70127,7,"(30.02151206067272, -89.96842487754765)"
A0018911,21,COMPLAINT OTHER,1H,3682009.00000000,539309.00000000,01/01/2011 01:00:00 AM,01/01/2011 01:00:04 AM,01/01/2011 01:00:07 AM,01/01/2011 01:07:27 AM,NAT,NECESSARY ACTION TAKEN,018XX Old Prieur St,70116,5,"(29.976897291681112, -90.06619109897319)"
A0019811,21M,MISSING ADULT,1A,3715527.00000000,565007.00000000,01/01/2011 01:00:52 AM,01/01/2011 03:14:03 AM,01/01/2011 04:08:47 AM,01/01/2011 04:17:20 AM,UNF,UNFOUNDED,122XX S I-10 Service Rd,70128,7,"(30.046494961998906, -89.95935862138872)"
A0019611,24,AMBULANCE REQUEST,2B,3678436.00000000,520833.00000000,01/01/2011 01:00:55 AM,01/01/2011 01:04:33 AM,01/01/2011 01:06:15 AM,01/01/2011 01:38:27 AM,NAT,NECESSARY ACTION TAKEN,024XX Laurel St,70130,6,"(29.9262026454585, -90.07811500225847)"
A0019211,18,TRAFFIC  INCIDENT,1H,3681314.00000000,536499.00000000,01/01/2011 01:01:03 AM,01/01/2011 01:01:15 AM,01/01/2011 01:04:18 AM,01/01/2011 02:08:32 AM,NAT,NECESSARY ACTION TAKEN,N Claiborne Ave & Esplanade Ave,70116,1,"(29.969191878178464, -90.06848409432985)"
A0019311,62A,"BURGLAR ALARM, SILEN",2C,3672195.00000000,534775.00000000,01/01/2011 01:01:03 AM,01/01/2011 01:05:41 AM,01/01/2011 01:08:51 AM,01/01/2011 01:26:15 AM,NAT,NECESSARY ACTION TAKEN,033XX Tulane Ave,70119,1,"(29.964725090005512, -90.09734135481186)"
A0019411,103F,FIGHT,2B,3667951.00000000,545477.00000000,01/01/2011 01:01:42 AM,01/01/2011 01:03:33 AM,01/01/2011 01:20:03 AM,01/01/2011 01:25:38 AM,UNF,UNFOUNDED,006XX Florida Blvd,70124,3,"(29.99427717331516, -90.11038295702289)"
A0020111,103,DISTURBANCE (OTHER),1A,3715565.00000000,564186.00000000,01/01/2011 01:03:00 AM,empty,empty,01/01/2011 01:33:30 AM,DUP,DUPLICATE,060XX Bullard Ave,70128,7,"(30.044236292957173, -89.95926963888884)"
A0019511,21,COMPLAINT OTHER,1H,3672171.00000000,540813.00000000,01/01/2011 01:03:03 AM,01/01/2011 01:03:06 AM,01/01/2011 01:03:14 AM,01/01/2011 01:47:55 AM,NAT,NECESSARY ACTION TAKEN,N Solomon St & St Ann St,70119,3,"(29.98132825964485, -90.09721144579669)"
A0019911,21,COMPLAINT OTHER,1H,3682426.00000000,536164.00000000,01/01/2011 01:04:45 AM,01/01/2011 01:04:49 AM,01/01/2011 01:04:51 AM,01/01/2011 01:19:26 AM,NAT,NECESSARY ACTION TAKEN,Kerlerec St & Marais St,70116,1,"(29.9682369450217, -90.06498403089196)"
A0020211,20I,AUTO ACCIDENT WITH I,2B,3725539.00000000,561895.00000000,01/01/2011 01:05:09 AM,01/01/2011 01:06:37 AM,01/01/2011 01:13:22 AM,01/01/2011 03:01:13 AM,RTF,REPORT TO FOLLOW,134XX Dwyer Blvd,70129,7,"(30.03760434902157, -89.92783658886533)"
A0020011,18,TRAFFIC  INCIDENT,1H,3679854.00000000,534662.00000000,01/01/2011 01:05:18 AM,01/01/2011 01:05:20 AM,01/01/2011 01:12:46 AM,01/01/2011 01:48:39 AM,NAT,NECESSARY ACTION TAKEN,I-10 E & Orleans Ave,70116,1,"(29.964184990284885, -90.07315868303975)"
A0020311,94F,FIREWORKS,1H,3709063.00000000,566763.00000000,01/01/2011 01:06:13 AM,01/01/2011 01:07:18 AM,01/01/2011 01:15:23 AM,01/01/2011 01:27:57 AM,NAT,NECESSARY ACTION TAKEN,Hayne Blvd & Lady Gray St,70127,7,"(30.05153479245279, -89.97972248094925)"
A0020411,21,COMPLAINT OTHER,1H,3681029.00000000,532244.00000000,01/01/2011 01:07:33 AM,01/01/2011 01:07:36 AM,empty,01/01/2011 01:49:21 AM,NAT,NECESSARY ACTION TAKEN,Burgundy St & Conti St,70112,8,"(29.95750072959107, -90.06953235430639)"
A0020511,18,TRAFFIC  INCIDENT,1H,3684034.00000000,538459.00000000,01/01/2011 01:07:34 AM,01/01/2011 01:07:38 AM,01/01/2011 01:10:01 AM,01/01/2011 01:14:03 AM,NAT,NECESSARY ACTION TAKEN,017XX Touro St,70116,5,"(29.974498358065325, -90.05982535277093)"
